trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
2019-04-11 02:26:14,30328384440870,"fraud_Osinski, Ledner and Leuschke",grocery_pos,103.21,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,010c1f6b17b3a5bb97454bdf100950a1,1334111174,39.973249,-93.678325,0,64648.0
2019-08-15 14:18:03,6547670341037171,fraud_Collier LLC,home,244.71,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,0dc8aab8897fe487335e34e9afed6e14,1345040283,39.610796,-75.757164,0,19702.0
2019-09-21 15:10:39,4477156602511939689,fraud_Fahey Inc,kids_pets,91.27,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,b135523d92a7302b0ff04fc8bd237bcc,1348240239,40.713971,-112.575263,0,
2019-03-14 00:34:32,4810839835482794272,fraud_Bernhard Inc,gas_transport,58.28,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,06c62031ce9327532d8806a52d86057e,1331685272,36.933362,-93.819326,0,65769.0
2019-09-13 13:48:18,342952484382519,"fraud_Douglas, Schneider and Turner",shopping_pos,9.35,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,a51ffdb95e81e890201b3861d9b00cdd,1347544098,42.876309,-72.757199,0,5351.0
2019-04-13 10:08:51,375767678113375,"fraud_Boehm, Block and Jakubowski",misc_pos,1.61,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,ed85fba77aa44fb8560101e6e31fd6b6,1334311731,38.143681,-78.573965,0,22940.0
2019-02-12 11:44:08,4509142395811241,fraud_Kuhic LLC,shopping_net,71.93,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,4f1f0f29a20c9d390774ecb897864b22,1329047048,32.437847999999995,-83.08690899999999,0,31019.0
2020-02-12 12:18:56,4736845434667908128,fraud_Jakubowski Inc,home,12.6,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,6eb15edd2882614fc271846910df5294,1360671536,44.694274,-74.635329,0,12965.0
2019-06-06 05:56:32,6011393492413821,fraud_Douglas-White,entertainment,22.9,Natalie,Watson,F,386 James Roads Apt. 233,Los Angeles,CA,90014,34.0443,-118.2509,2383912,"Journalist, newspaper",1959-05-30,d900fc5b2c3433b2ac662b688dbaf51f,1338962192,33.539352,-119.053546,0,
2019-07-30 15:14:11,577588686219,"fraud_Weber, Thiel and Hammes",kids_pets,79.84,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,45112d515a4800b0cddc3abeb7cbd619,1343661251,41.07325,-78.967365,0,15711.0
2019-12-14 03:09:25,4306586894261180,fraud_Schuppe LLC,entertainment,10.01,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,3be58c6f2e21e9ef9f1a542fd420d7d7,1355454565,39.689758000000005,-86.38698199999999,0,46168.0
2019-04-19 17:34:26,377026671291680,fraud_Berge-Ullrich,home,2.26,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,cbb57ffd0d281fcac6ea2928d92e1a72,1334856866,37.134738,-91.10061,0,63638.0
2019-04-22 20:29:28,3583793405872580,"fraud_Mosciski, Ziemann and Farrell",shopping_net,66.19,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,fd180a082f0191c3089490da184fa616,1335126568,34.232519,-99.524192,0,79225.0
2020-01-14 13:19:42,3543299015720986,"fraud_Koss, McLaughlin and Mayer",food_dining,47.7,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,1a9d4e8ed8acd12802c52494c2d86a6d,1358169582,37.774356,-83.04203100000001,0,41465.0
2020-04-28 15:06:16,4306586894261180,fraud_Erdman-Ebert,personal_care,12.09,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,7586dfcd70ccf3e2e5e3a465ee3e0e08,1367161576,39.438176,-87.10909699999999,0,47840.0
2020-05-25 06:55:05,4716561796955522,fraud_Kutch LLC,gas_transport,52.8,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,fce404fdeb058d1e69553a6418d06d24,1369464905,48.26005,-113.369764,0,59916.0
2019-05-30 12:48:05,213157767990030,"fraud_Hauck, Dietrich and Funk",kids_pets,31.54,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,cf745b0fe98976a746c479086b1fbdaa,1338382085,41.417979,-110.022383,0,
2019-04-04 14:48:02,6011438889172900,fraud_Hills-Witting,shopping_net,96.06,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,c444ca1b6f91d50737b0451ed5c40934,1333550882,34.93479,-92.310814,0,72106.0
2019-10-08 01:22:21,3547560454237873,fraud_Bartoletti-Wunsch,gas_transport,58.95,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,31eabaedd6acbd6af856bdd5484b299e,1349659341,44.087833,-86.445717,0,49431.0
2020-04-28 10:30:41,180068353086472,fraud_Kerluke Inc,misc_net,57.97,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,6b8ff6b1e35aa715d9377f41bad1d87f,1367145041,32.707253,-117.74694,0,
2020-06-05 16:39:46,2712209726293386,fraud_Goyette-Gerhold,kids_pets,71.18,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,9f83b592714040e58e606254fa16e6c1,1370450386,29.854115000000004,-91.391476,0,70538.0
2019-12-20 23:16:05,4158945090781624,fraud_Ernser-Lynch,food_dining,83.1,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,d5e55f66d95abd383f9dc5091675fd93,1356045365,40.564486,-79.784228,0,15144.0
2019-04-07 23:33:43,30026790933302,"fraud_Langosh, Wintheiser and Hyatt",food_dining,53.04,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,6fe53bce0aa84397d2fb08ae2b82984a,1333841623,33.633521,-91.84427,0,71655.0
2020-01-30 17:12:27,4319584480204988982,fraud_Berge-Ullrich,home,10.37,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,ef4e174fe71c8ef693543a6bf45cc450,1359565947,37.948997,-81.70728299999999,0,25028.0
2020-03-15 04:11:27,180046165512893,fraud_Conroy-Cruickshank,gas_transport,78.05,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,61cf09d5ea337eea0c163397c5019b2d,1363320687,45.245114,-122.514831,0,97004.0
2019-10-02 20:21:13,561942763351,fraud_Watsica LLC,personal_care,28.39,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,442b60a392bebda8653a5a388d73e8ef,1349209273,39.468191,-77.335862,0,21793.0
2020-03-16 19:57:54,4745996322265,fraud_Roberts-Beahan,misc_pos,68.54,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,177c534de4ee736afa8d5dac9848d686,1363463874,40.981159000000005,-85.940216,0,46974.0
2019-09-29 20:30:41,36722699017270,fraud_Schimmel-Olson,kids_pets,18.3,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,962106c355f56bbaebdfc77020433d0a,1348950641,34.068286,-111.286779,0,
2019-05-23 03:00:52,4446368897795790,fraud_Schmeler Inc,misc_pos,33.58,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,4c76932c2b63898acca45458d3d61034,1337742052,38.829479,-74.590198,0,
2019-12-23 17:03:03,3508104404056005,"fraud_Moore, Williamson and Emmerich",home,98.17,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,fed992bd3f46056a0ea3b528dbf98e6f,1356282183,42.036813,-88.97834,0,61049.0
2020-03-25 02:49:00,2720894374956739,fraud_Stamm-Rodriguez,misc_pos,3.14,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,3e4b385446832dfae801bc12c6d04191,1364179740,41.816046,-82.027569,0,
2019-09-17 15:57:56,3543591270174051,fraud_Schimmel-Olson,kids_pets,16.16,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,d703af50da2cda8dac32245e598a0f4a,1347897476,41.429489,-78.953857,0,16239.0
2019-06-30 14:08:37,2242542703101233,fraud_Hamill-D'Amore,health_fitness,51.39,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,f7cdf37fd60195f023a5de23423b3fe4,1341065317,39.222581,-84.491215,0,45216.0
2019-06-04 21:19:06,571365235126,"fraud_O'Connell, Botsford and Hand",home,1.37,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7d9f8c2ff6e641ed02130f7d2b30d735,1338844746,44.241033,-86.182518,0,49660.0
2019-01-30 08:56:05,376656886990758,fraud_Bahringer-Larson,grocery_net,43.06,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,3be0d013f7234f2e936be167625d0c69,1327913765,31.484933,-95.350822,0,75844.0
2020-06-20 17:53:48,4005676619255478,fraud_Kuhn Group,food_dining,48.64,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,d1d61dc5f3f1bbf88defcc320fcd0dc4,1371750828,30.065191,-90.52219,0,70084.0
2020-04-14 19:07:56,180048185037117,fraud_Connelly PLC,food_dining,21.09,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,fbd77e3199a64bb2eda5ad24e1511b9f,1365966476,41.120529,-74.33615999999999,0,7421.0
2019-12-22 12:53:35,6011652924285713,fraud_Windler LLC,kids_pets,32.08,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,4de920849fedc92741a8d464bc0053a1,1356180815,38.993321,-93.32465,0,65351.0
2019-03-08 19:40:02,3598634130286287,fraud_Harris Group,food_dining,3.12,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,14cf0002803ae6e0d8fc0f7070cd56cc,1331235602,41.214384,-96.436293,0,68041.0
2019-08-21 22:46:45,3527063666782582,fraud_Dare-Gibson,health_fitness,66.38,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,604248c589418a1cd4ee77deb66f549d,1345589205,30.842166,-95.390989,0,75862.0
2019-02-01 18:06:32,30404291151692,fraud_Mohr Inc,shopping_pos,9.71,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,d04163e5f2c001785306458b77e98042,1328119592,42.375397,-79.10723399999999,0,14138.0
2020-03-03 19:35:53,180084576295055,"fraud_Cormier, Stracke and Thiel",entertainment,127.21,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,44c02768243ad4d812c7280b03b11b68,1362339353,28.90668,-97.172861,0,77974.0
2019-12-24 18:55:15,6506116513503136,fraud_Nader-Maggio,personal_care,15.56,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,516e8d941304624de3514510d7302b0f,1356375315,33.243375,-94.534687,0,75566.0
2020-06-19 00:37:29,30074693890476,"fraud_Harris, Gusikowski and Heaney",grocery_net,40.29,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,c3713b41cf8c3a18d640908bd8edc4f7,1371602249,37.544479,-101.340456,0,67880.0
2019-09-09 05:34:22,4450831335606294,fraud_Miller-Hauck,grocery_pos,67.2,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,57d67c3823d61c64c51fade03bdffeec,1347168862,33.992558,-94.923979,0,74736.0
2019-09-20 15:36:16,213180742685905,fraud_Grimes LLC,entertainment,161.49,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,c45879f2dbfd83a092628e701b5137bb,1348155376,41.315237,-123.091447,0,96027.0
2019-05-13 05:17:30,3558881852140592,"fraud_Goldner, Kovacek and Abbott",grocery_pos,132.14,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,371faf924620464d656170e8c4988fde,1336886250,34.729976,-111.506558,0,
2019-05-20 12:37:59,4482427013979020,"fraud_Torp, Muller and Borer",health_fitness,52.82,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,19d8019e7b52ddbd5469b34aeb1f2b17,1337517479,38.956255,-81.595392,0,25275.0
2019-08-15 09:16:40,30541100351706,"fraud_Schaefer, Maggio and Daugherty",gas_transport,85.06,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,1b5ee3f767b5902f51b947d784b0f7ee,1345022200,29.298506,-96.263661,0,77437.0
2019-12-03 00:15:10,5456712664803820,fraud_Brekke and Sons,gas_transport,57.38,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,cacbee8b4b121711c73e408da9332c70,1354493710,35.482445,-106.66472,0,87053.0
2019-11-06 07:42:40,213199865312311,fraud_Erdman-Kertzmann,gas_transport,56.04,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,6ce68820a899f5be61498e6b5e01e612,1352187760,34.512488,-84.06438,0,30533.0
2019-11-24 17:47:37,374930071163758,fraud_Dare-Gibson,health_fitness,47.77,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,4b932887096cf1402a06a56b1dc8d106,1353779257,42.285639,-83.76113000000001,0,48104.0
2019-11-01 04:50:28,3566373869538620,fraud_Pacocha-Bauch,shopping_pos,2.55,Steven,Castaneda,M,46809 Toni Flat Suite 216,Lamy,NM,87540,35.4311,-105.9409,923,Public relations account executive,1964-06-22,24c9cf206afdea6ec3fdcb6213e22f2e,1351745428,35.535155,-106.123232,0,87507.0
2020-03-20 14:15:48,3546897637165774,"fraud_Roberts, Daniel and Macejkovic",kids_pets,4.89,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,4d24c8aec570e367082f48c582bd833c,1363788948,31.83148,-96.168574,0,75840.0
2019-09-30 23:15:04,4355790796238264643,fraud_Leannon-Ward,food_dining,27.04,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,3c4c78530d9cbac59870cbea61ce8cd2,1349046904,39.848573,-91.392941,0,62301.0
2019-10-23 00:39:43,630424987505,fraud_Goodwin-Nitzsche,grocery_pos,116.25,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,5fe536877e06cf311eb5e0dafcc5d761,1350952783,39.652804,-80.119579,0,26501.0
2019-12-02 10:46:53,4147608975828480,fraud_Pouros-Haag,shopping_pos,266.12,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,8ddce7c6b2b44bf3e678ff02595e38ec,1354445213,45.089996,-95.636128,0,
2019-05-02 13:55:47,2296006538441789,fraud_Weimann-Lockman,kids_pets,1.59,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,392c8e8b33e634230956cbfa41ec91e7,1335966947,41.559308,-74.318035,0,10985.0
2019-01-07 21:15:47,630441765090,fraud_Champlin-Casper,home,14.84,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,528c245a6dd786a25ad605068ac14fd6,1325970947,32.276578,-98.418657,0,76445.0
2019-09-28 05:00:06,4972228199573984,fraud_Kuvalis Ltd,gas_transport,45.16,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960-04-08,ddd2caa0412a1647cd3089f6eee42f7e,1348808406,34.051261,-95.916534,0,74727.0
2019-03-19 22:14:53,36192615525683,fraud_O'Connell-Ullrich,home,61.67,Susan,Garcia,F,582 Rodriguez Wells,Albuquerque,NM,87109,35.1506,-106.569,641349,Civil Service administrator,1976-04-11,1bb104a0c11958d3c680a171c0a300f8,1332195293,35.285034,-107.35831,0,
2019-07-11 20:19:21,4149238353975790,fraud_Metz-Boehm,shopping_pos,144.35,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,4be3e7be6cda681e4c44f6a98f1d950f,1342037961,40.594758,-81.03621899999999,0,44615.0
2019-07-29 17:54:45,3506040590383211,"fraud_Konopelski, Schneider and Hartmann",food_dining,70.33,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,25c3a50dbfc219db8c7d9d54d478cb24,1343584485,44.585586,-111.703127,0,
2019-04-08 21:35:14,4481131401752,"fraud_Crist, Jakubowski and Littel",home,20.14,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,897daf451a033fc17933e45448f94570,1333920914,43.048713,-71.587712,0,3045.0
2019-06-20 20:06:10,4906628655840914250,fraud_Collier LLC,home,57.92,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,f56de1d01f129cfdf4d8ef288aba5076,1340222770,24.824664,-81.235879,0,
2019-06-30 18:44:34,4006047418382,"fraud_McDermott, Osinski and Morar",home,3.75,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,26030a06514c04a31917fb687c7abaec,1341081874,36.705546000000005,-83.896704,0,40763.0
2019-12-10 03:49:24,6540981358631302,"fraud_McCullough, Hudson and Schuster",food_dining,105.82,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,5d6efdf783193d32894ce98b58bace16,1355111364,43.297334,-83.82325300000001,0,48415.0
2019-05-30 08:11:52,30541100351706,fraud_Schmitt Inc,gas_transport,70.08,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,b8be758f4824cdfd7149ae6b921f5fa1,1338365512,29.105875,-95.203606,0,
2020-04-28 23:15:25,340951438290556,fraud_Fisher Inc,shopping_net,3.66,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,e553d77f15de8d6c12be3281863c44fc,1367190925,41.228432,-74.07604,0,10970.0
2019-05-11 15:44:58,3543591270174051,"fraud_Daugherty, Pouros and Beahan",shopping_pos,7.43,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,0f0124d29c63c797cc73ec6708dda3a4,1336751098,39.844553000000005,-79.535781,0,15470.0
2019-06-22 01:52:37,4383521454815,"fraud_Jenkins, Hauck and Friesen",gas_transport,83.23,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,63399e054e464000d1089455e5bfa518,1340329957,40.335712,-85.63342,0,46070.0
2019-07-06 13:04:01,3564839259330465,fraud_O'Connell-Ullrich,home,22.19,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,b5de3399018014f17724c768e7ef21a5,1341579841,37.226456,-122.983992,0,
2020-04-23 18:24:02,581686439828,fraud_Monahan-Morar,personal_care,14.25,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,a0f5d8f54cf05ff50214620011b99b2d,1366741442,41.179887,-80.59553299999999,0,44425.0
2019-10-19 21:28:51,4797297220948468262,"fraud_Yost, Schamberger and Windler",kids_pets,16.04,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,0864281731f794b0e5028d57f067d31c,1350682131,38.780726,-87.112778,0,47568.0
2019-10-13 15:28:40,180031190491743,fraud_Berge-Ullrich,home,30.72,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,2c0494d1865b937df68484bea732ac4c,1350142120,30.323407,-87.453222,0,32507.0
2020-06-19 02:06:16,2248348993063230,fraud_Conroy-Cruickshank,gas_transport,42.78,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,a6039936f3f36c411d01c1ae71fa3085,1371607576,40.815527,-81.890281,0,44691.0
2019-07-12 19:35:04,213112402583773,fraud_Mohr-Bayer,shopping_net,7.66,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,2e25306784a331898c75bc85c475683e,1342121704,33.727096,-82.657445,0,30673.0
2019-11-02 16:39:06,4906628655840914250,fraud_Torphy-Goyette,shopping_pos,7.47,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,8b204016bafb587b5750ac0d9a0a3ff0,1351874346,23.941375,-82.055536,0,
2019-03-31 19:53:56,3561212938177173,fraud_Kuphal-Toy,food_dining,69.17,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,c1520550ce4a5a794287e1a4c2722131,1333223636,33.816717,-85.713758,0,36265.0
2020-05-01 07:46:05,180094419304907,fraud_Kuphal-Predovic,misc_net,1.7,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,5d7306ff22412c1a88fce0fd9f856e93,1367394365,34.050954,-117.841574,0,91724.0
2020-05-12 15:05:51,4935858973307492,"fraud_Dare, Fritsch and Zboncak",health_fitness,75.98,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,2072c40f392877735319ddd9969af443,1368371151,33.570133,-82.73894200000001,0,30821.0
2019-06-22 20:26:25,6011393492413821,fraud_Lemke and Sons,travel,1.83,Natalie,Watson,F,386 James Roads Apt. 233,Los Angeles,CA,90014,34.0443,-118.2509,2383912,"Journalist, newspaper",1959-05-30,d77eb768a5ea8c4b1c52e55ce6d8a2b9,1340396785,34.868390000000005,-118.4813,0,93560.0
2019-11-03 09:25:29,676369110710,fraud_Heller-Langosh,gas_transport,92.41,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,9ee743cc6c2a8d295f0545fea158e586,1351934729,42.894882,-82.535071,0,48074.0
2020-04-14 21:41:06,3546897637165774,fraud_Carroll PLC,health_fitness,114.65,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,d13853c077e4970543fbef582630cc3f,1365975666,31.576756,-97.159376,0,76708.0
2019-11-11 23:20:53,4826655832045236,fraud_Volkman-Predovic,shopping_net,998.8,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,c98087fc0a9ed9ca69e792178f692a92,1352676053,42.269884000000005,-70.219169,1,
2020-05-22 17:07:44,3597926034019603,fraud_Fadel-Hilpert,health_fitness,68.34,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,6fe92ba477407871740e733120c24333,1369242464,35.39591,-90.063805,0,72338.0
2019-08-17 19:01:15,342952484382519,"fraud_McDermott, Osinski and Morar",home,15.78,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,92ff30de23332569c59dc32e62619154,1345230075,41.228999,-73.59305,0,10576.0
2019-11-24 23:55:37,4003989662068504,"fraud_Streich, Dietrich and Barton",shopping_net,4.7,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,c0d64be83f68aef021f808be4870d05e,1353801337,34.218153,-86.49599,0,35016.0
2020-01-20 14:38:41,630424987505,"fraud_Altenwerth, Cartwright and Koss",shopping_net,6.29,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,6a4a603603aaba80f7824108b393a9f4,1358692721,38.583065000000005,-78.661941,0,22844.0
2019-05-03 13:04:19,3593118134380341,fraud_Johnston-Casper,travel,1.96,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,f881d602d88bacc809f6ef9ea071e364,1336050259,43.588192,-67.64064599999999,0,
